"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
23000,Maine,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),55982.4,56183.4,57177.8,58920.9,58117.2,56565.7,61195.9,61517.9,62117.5,63401.4,64801.5,68701.4,72474.7,76408.4,71836.7
23000,Maine,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),51749.8,51867.2,53454.2,54944.2,53738.2,53548.7,57131.5,56698.4,58007.0,59583.0,61309.8,63542.8,61456.3,67200.7,66048.1
23000,Maine,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),63000.6,66216.0,69298.2,72091.6,78918.4,85801.2
23000,Maine,5,"  Personal income",31264.4,32675.4,35091.4,37055.0,38290.7,40162.9,42164.5,43103.5,45226.0,46979.3,49175.8,49337.0,50487.0,52539.8,53227.3,53240.2,54984.6,57356.5,59286.8,61740.1,64463.2,67842.2,74042.4,80825.7,83950.6
23000,Maine,6,"  Disposable personal income",27435.9,28674.6,30640.2,32492.0,34275.1,36336.7,38225.9,38722.3,40496.6,41934.5,44003.4,45094.6,46126.8,47543.6,48197.8,47819.9,49435.7,51298.6,52865.1,55340.1,58105.0,60749.2,66564.0,71759.7,73437.7
23000,Maine,7,"  Personal consumption expenditures",26837.0,28794.2,30892.4,32644.0,34534.7,36525.6,38696.2,40878.1,42680.5,44182.6,45495.1,45604.6,47264.9,49062.9,49282.6,50464.5,51398.4,52951.5,55482.4,58157.7,61115.1,62865.5,62954.8,71244.8,77286.9
23000,Maine,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42076,42256,43057,44300,43668,42448,45787,46058,46350,47144,47982,50609,53151,55479,51855
23000,Maine,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38895,39010,40253,41311,40377,40184,42746,42450,43283,44305,45397,46809,45071,48794,47676
23000,Maine,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,10,"  Per capita personal income 6",24830,25793,27478,28821,29546,30740,32096,32684,34168,35402,36960,37107,38018,39503,39993,39952,41140,42943,44238,45909,47732,49976,54301,58687,60599
23000,Maine,11,"  Per capita disposable personal income 7",21790,22635,23993,25272,26448,27812,29098,29362,30595,31600,33073,33916,34735,35746,36214,35885,36988,38407,39446,41150,43024,44751,48816,52104,53011
23000,Maine,12,"  Per capita personal consumption expenditures (PCE) 8",21314,22730,24190,25390,26648,27957,29456,30997,32245,33294,34194,34300,35592,36889,37030,37869,38457,39645,41399,43245,45253,46310,46170,51730,55789
23000,Maine,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),98.591,98.881,97.688,96.220,97.011,98.392,92.632,95.984,97.318,97.608,97.683,95.576,97.901,97.263,100.839
23000,Maine,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),87.914,87.926,88.421,89.296,91.709,94.241,89.965,93.392,95.648,97.608,99.682,98.934,102.438,106.018,117.016
23000,Maine,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
23000,Maine,15,"  Total employment (number of jobs)",748614,762975,784039,787577,790595,794492,807610,809340,817608,828243,823556,800553,791385,794415,796939,803582,810909,816586,826729,834280,843918,842455,813101,849493,877326
24000,Maryland,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),399714.5,402480.9,402346.2,388532.3,405905.3,412282.6
24000,Maryland,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),287439.7,282935.8,293197.2,299337.8,306124.0,297914.9,304757.3,317545.8,327193.2,334366.7,339610.8,350267.5,360431.7,369248.1,355923.4
24000,Maryland,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),217969.5,213172.9,220732.1,221893.5,227546.1,227197.5,232539.1,238012.9,242934.2,247089.4,252331.0,256624.8,242158.1,259029.4,266490.1
24000,Maryland,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),399714.5,410771.8,419447.6,413417.7,446941.0,480112.7
24000,Maryland,5,"  Personal income",163509.0,173125.8,188437.2,198926.9,206707.3,215973.4,230279.2,242214.0,254883.1,265895.1,278708.3,277623.6,287359.4,303270.1,310420.4,309329.5,318983.1,332956.2,344195.1,356079.0,367831.3,380342.1,400176.1,426367.4,432933.4
24000,Maryland,6,"  Disposable personal income",138914.5,146866.1,159434.2,168705.7,179292.3,189064.5,201922.2,210307.2,220039.8,227836.3,240997.6,245801.0,254446.7,265399.8,271959.7,267672.4,275659.4,286550.9,296325.1,307470.3,318406.1,326691.0,346569.6,363096.1,361505.2
24000,Maryland,7,"  Personal consumption expenditures",120849.4,128874.0,139847.5,147599.6,154087.8,162642.2,173466.9,185632.3,196854.2,205523.8,211521.7,209436.1,216638.7,225125.8,231048.6,236202.1,243705.6,249981.7,256106.6,263750.7,273861.0,279180.1,269585.2,299768.1,324574.5
24000,Maryland,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),50561,49375,50625,51131,51763,49966,50717,52493,53818,54699,55322,56828,58386,59801,57736
24000,Maryland,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38341,37200,38113,37903,38476,38105,38699,39346,39958,40421,41104,41635,39227,41951,43229
24000,Maryland,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,10,"  Per capita personal income 6",31417,32948,35480,37012,37995,39295,41515,43311,45293,47033,49026,48448,49617,51803,52490,51880,53084,55041,56614,58251,59919,61707,64825,69052,70228
24000,Maryland,11,"  Per capita disposable personal income 7",26691,27950,30019,31389,32956,34399,36402,37606,39102,40301,42392,42894,43934,45334,45986,44894,45875,47369,48740,50299,51868,53003,56141,58805,58642
24000,Maryland,12,"  Per capita personal consumption expenditures (PCE) 8",23220,24526,26332,27462,28323,29591,31273,33194,34982,36354,37207,36548,37406,38455,39069,39616,40557,41324,42125,43147,44612,45295,43670,48549,52651
24000,Maryland,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),108.828,110.488,108.432,109.324,107.410,108.543,107.909,107.944,107.262,106.743,106.355,105.097,106.395,106.171,104.958
24000,Maryland,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),97.042,98.247,98.146,101.457,101.539,103.963,104.802,105.029,105.422,106.743,108.532,108.789,111.326,115.727,121.796
24000,Maryland,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
24000,Maryland,15,"  Total employment (number of jobs)",2935441,3007654,3092125,3119857,3156623,3191282,3247728,3310793,3378368,3440590,3430861,3359477,3345404,3394860,3438930,3494007,3537737,3602930,3659063,3696841,3752933,3744535,3621705,3750161,3886891
25000,Massachusetts,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),530129.4,549262.1,566706.2,556196.4,591911.5,604357.7
25000,Massachusetts,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),352308.8,353100.9,365865.6,374037.9,381927.0,383734.2,391031.1,414493.3,413376.8,429672.4,443038.1,459204.9,475930.5,503053.4,465702.2
25000,Massachusetts,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),285126.5,285215.4,292237.0,295472.7,298850.8,306903.9,311238.2,320862.7,318760.4,330798.8,337776.1,344648.5,323217.9,356430.7,353181.5
25000,Massachusetts,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),530129.4,559605.0,588617.5,589033.3,645434.0,691460.6
25000,Massachusetts,5,"  Personal income",205509.2,219633.3,244147.4,254058.1,252959.5,257918.0,270865.5,282138.1,303265.4,319407.0,333450.5,330773.4,346269.9,363076.3,376591.2,379250.4,396488.7,422547.6,438598.5,459778.7,483954.4,507712.7,541420.5,583363.1,590400.3
25000,Massachusetts,6,"  Disposable personal income",170236.3,181023.6,196854.4,209556.9,217296.3,223648.1,235076.1,242062.2,259041.4,268645.0,283455.9,291998.7,303598.9,312773.4,325798.7,321324.5,334155.5,354729.0,370077.6,388416.0,410699.8,429657.4,462485.5,487481.5,480875.6
25000,Massachusetts,7,"  Personal consumption expenditures",162978.8,174085.6,188309.9,198306.4,205354.4,217052.4,229676.5,242025.6,253765.3,261860.4,270085.7,267519.7,276970.5,287218.4,295070.2,303703.1,315986.3,327645.5,338935.6,354806.5,369729.9,381767.7,368684.9,414257.6,448337.4
25000,Massachusetts,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),54461,54176,55691,56417,57066,56794,57340,60375,59836,61749,63345,65445,68032,71971,66701
25000,Massachusetts,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),44076,43761,44484,44567,44653,45423,45640,46737,46140,47540,48295,49119,46202,50994,50585
25000,Massachusetts,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,10,"  Per capita personal income 6",32767,34767,38381,39711,39419,40158,42242,44061,47311,49662,51546,50751,52708,54764,56269,56130,58141,61548,63487,66076,69195,72359,77393,83461,84561
25000,Massachusetts,11,"  Per capita disposable personal income 7",27143,28655,30947,32755,33862,34822,36660,37803,40412,41770,43818,44801,46213,47176,48680,47557,49000,51670,53568,55820,58721,61234,66110,69743,68874
25000,Massachusetts,12,"  Per capita personal consumption expenditures (PCE) 8",25986,27557,29603,30997,32001,33795,35818,37797,39588,40715,41751,41046,42160,43322,44088,44949,46336,47725,49061,50990,52863,54409,52701,59267,64214
25000,Massachusetts,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),106.230,105.482,104.709,104.744,104.444,103.316,104.535,104.948,108.185,107.258,107.264,107.011,109.014,106.626,109.393
25000,Massachusetts,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),94.725,93.796,94.776,97.206,98.735,98.957,101.526,102.114,106.329,107.258,109.460,110.770,114.067,116.224,126.942
25000,Massachusetts,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
25000,Massachusetts,15,"  Total employment (number of jobs)",3896096,3962492,4070320,4075959,4021523,3991923,4028571,4071259,4110359,4202911,4215626,4115975,4115496,4175255,4253382,4353531,4447709,4631415,4709800,4778364,4855037,4872907,4600264,4777326,5002244
26000,Michigan,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),505101.5,516843.0,517845.2,502483.7,531500.0,539898.2
26000,Michigan,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),417247.4,397562.6,404923.1,422694.3,431789.3,429051.8,439730.3,471528.9,480853.1,491845.4,492973.4,497080.1,539498.4,554585.1,528588.4
26000,Michigan,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),352913.9,346799.9,353731.7,362636.1,368854.2,374474.9,383211.2,402530.9,414519.1,427670.8,428255.5,429451.0,419481.3,449897.7,457968.2
26000,Michigan,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),505101.5,525240.8,536975.6,530231.1,576502.2,622562.7
26000,Michigan,5,"  Personal income",268711.9,282128.9,301060.4,306670.4,306427.1,313961.0,322698.4,329235.3,336842.6,346731.9,356356.2,339100.0,352074.3,372954.2,387339.2,390857.9,407267.0,429284.9,441557.2,454894.8,474208.0,489493.1,531530.2,568132.0,572325.1
26000,Michigan,6,"  Disposable personal income",230722.7,242457.1,260067.6,266757.7,272152.4,281694.2,290993.3,295223.5,301200.4,308420.9,317728.0,310788.5,321080.3,336072.2,348254.6,347736.1,362554.6,380285.6,389478.1,402996.6,422585.8,436361.6,478807.5,503667.0,498611.5
26000,Michigan,7,"  Personal consumption expenditures",202855.9,216134.0,229632.2,237866.0,245733.8,254913.0,266257.0,276793.6,285254.8,293376.0,301658.4,296177.6,307993.0,320415.1,331325.9,341572.6,355375.1,367082.2,381461.5,396468.1,412800.9,423687.0,414399.6,461918.5,496511.4
26000,Michigan,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41948,40151,40984,42716,43524,43132,44085,47214,48004,48940,48952,49322,53577,55251,52679
26000,Michigan,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35480,35025,35803,36647,37180,37646,38419,40305,41382,42555,42525,42612,41658,44822,45641
26000,Michigan,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,10,"  Per capita personal income 6",27286,28506,30250,30694,30595,31267,32092,32756,33563,34669,35826,34247,35635,37689,39043,39293,40830,42984,44081,45264,47088,48569,52786,56601,57038
26000,Michigan,11,"  Per capita disposable personal income 7",23429,24498,26131,26699,27173,28054,28939,29372,30012,30838,31942,31388,32498,33962,35104,34958,36348,38078,38882,40100,41962,43297,47550,50179,49692
26000,Michigan,12,"  Per capita personal consumption expenditures (PCE) 8",20599,21838,23073,23808,24535,25387,26479,27539,28423,29334,30327,29912,31173,32380,33397,34338,35628,36755,38081,39450,40991,42040,41154,46019,49482
26000,Michigan,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),95.858,96.044,96.195,95.209,95.019,95.232,95.485,93.725,93.631,92.704,94.458,95.309,94.413,94.193,93.428
26000,Michigan,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),85.476,85.403,87.070,88.357,89.826,91.214,92.736,91.194,92.025,92.704,96.391,98.658,98.789,102.672,108.416
26000,Michigan,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
26000,Michigan,15,"  Total employment (number of jobs)",5383530,5485654,5621494,5526201,5466125,5441678,5467547,5491717,5457438,5457366,5337592,5046457,5038098,5165197,5234356,5323127,5412068,5501527,5575793,5631139,5715122,5713233,5387741,5601637,5864009
27000,Minnesota,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),354721.9,364799.7,368688.7,358127.2,374733.3,379111.5
27000,Minnesota,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),261617.2,246937.4,256175.2,268028.4,277805.6,276131.6,283263.4,298148.3,302798.9,312566.2,313158.8,322277.0,342486.2,356783.2,347518.7
27000,Minnesota,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),217775.0,210783.9,216643.3,221412.2,223388.8,226982.9,229844.6,237698.8,244243.8,252123.8,251500.4,255081.8,243406.1,260129.6,266445.2
27000,Minnesota,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),354721.9,372439.2,383961.6,379438.7,413063.1,448032.4
27000,Minnesota,5,"  Personal income",140269.1,147376.2,159595.4,166509.0,170085.2,177862.3,188674.9,193583.8,203249.5,215185.4,225533.5,216335.4,225971.6,241599.5,255427.7,257507.8,270190.2,282988.0,288866.6,301749.0,317564.8,329115.6,349887.4,381789.1,393569.0
27000,Minnesota,6,"  Disposable personal income",119290.6,126254.6,135777.2,142680.9,148378.5,157083.2,167398.3,169647.8,177216.9,186764.6,195929.5,193510.5,201253.4,212489.9,224772.6,223396.0,234034.9,243358.4,248326.8,260814.3,276135.7,285832.7,306139.5,329269.5,335074.2
27000,Minnesota,7,"  Personal consumption expenditures",113619.5,122542.9,133055.8,139164.2,144907.2,152249.8,161273.5,167954.3,175471.9,181235.3,187892.3,184896.8,191367.0,199861.6,205669.3,211942.7,219517.6,225990.2,233506.2,243968.6,255563.4,260981.7,249336.4,278984.2,302147.7
27000,Minnesota,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),49860,46758,48225,50075,51557,50849,51753,54113,54497,55762,55425,56672,59982,62468,60785
27000,Minnesota,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41505,39912,40783,41366,41458,41798,41993,43142,43959,44979,44512,44856,42629,45545,46604
27000,Minnesota,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,10,"  Per capita personal income 6",29141,30240,32348,33417,33889,35195,37084,37812,39362,41325,42983,40963,42539,45137,47404,47419,49365,51362,51990,53832,56205,57874,61278,66846,68840
27000,Minnesota,11,"  Per capita disposable personal income 7",24783,25906,27520,28635,29564,31084,32902,33137,34321,35867,37341,36641,37886,39699,41715,41138,42759,44169,44693,46529,48872,50263,53616,57651,58608
27000,Minnesota,12,"  Per capita personal consumption expenditures (PCE) 8",23605,25145,26969,27929,28872,30127,31699,32806,33983,34805,35809,35010,36025,37339,38170,39029,40107,41017,42026,43524,45231,45893,43668,48846,52849
27000,Minnesota,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),96.757,98.648,97.591,97.266,97.391,97.487,98.338,97.713,97.273,96.765,99.577,98.840,97.899,98.392,97.722
27000,Minnesota,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),86.278,87.719,88.333,90.267,92.068,93.374,95.507,95.074,95.604,96.765,101.615,102.313,102.436,107.248,113.400
27000,Minnesota,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,15,"  Total employment (number of jobs)",3189396,3256931,3330936,3347326,3337728,3347012,3390375,3448129,3495694,3540345,3526233,3424125,3408488,3468973,3505288,3555540,3603670,3662633,3697854,3735638,3776940,3782809,3607496,3711807,3844786
28000,Mississippi,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
28000,Mississippi,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),110281.4,110174.8,110537.9,109894.1,114198.5,114152.9
28000,Mississippi,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),115507.7,117636.2,116273.3,117393.6,119340.0,119397.5,119933.9,122245.9,122578.6,124576.5,127543.1,130015.5,140773.8,146527.6,134707.6
28000,Mississippi,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),95789.0,97545.5,96665.3,97139.2,97814.4,98336.6,99504.5,102529.1,103634.1,105163.0,107466.8,107273.6,108156.9,115139.2,115114.8
28000,Mississippi,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
28000,Mississippi,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),110281.4,113166.4,115441.7,116193.1,128364.5,139976.4
28000,Mississippi,5,"  Personal income",56581.1,58494.4,61604.9,65064.1,66326.2,69011.9,73054.9,77635.0,80835.7,86187.0,90602.5,89414.0,92714.4,96643.4,99732.8,101472.1,103442.7,104772.2,106355.5,109132.8,111917.8,116256.3,125760.5,137381.7,136330.2
28000,Mississippi,6,"  Disposable personal income",51033.7,52728.7,55659.0,58842.1,60899.8,63740.2,68067.6,71859.7,74075.1,79077.6,82830.2,83298.1,85848.4,89538.2,92226.7,93290.6,95153.1,96008.0,97349.3,100383.5,103471.0,107233.4,116624.9,126394.1,123982.2
